1	0.522173
2	0.550844
3	0.562945
4	0.592577
5	0.612426
6	0.651388
7	0.699228
8	0.767144
9	0.832345
10	0.917677
11	1.02812
12	1.15784
13	1.30736
14	1.45891
15	1.68018
16	1.99002
17	2.37557
18	2.9449
19	3.7332
20	4.83828
21	6.28972
22	7.87111
23	9.09766
24	9.98282
25	11.5885
26	13.3667
27	14.5322
28	15.8998
29	17.2243
30	18.4644
31	19.654
32	20.7007
33	21.7384
34	22.7179
35	23.6097
36	24.3234
37	25.712
38	26.4359
39	27.03
40	27.5151
41	27.9336
42	28.2493
43	28.5305
44	28.6866
45	28.9188
46	28.9141
47	28.881
48	28.854
49	28.7479
50	28.656
51	28.4661
52	28.3318
53	28.0462
54	27.8023
55	27.5567
56	27.2125
57	26.9096
58	26.6579
59	26.3971
60	26.028
61	25.6902
62	25.3403
63	24.9578
64	24.5989
65	24.1568
66	23.9152
67	23.4593
68	23.0869
69	22.6781
70	22.4004
71	22.0589
72	21.7204
73	21.2805
74	20.9686
75	20.6049
76	20.3253
77	19.8892
78	19.5461
79	19.2006
80	18.7577
81	18.2866
82	17.7121
83	17.1093
84	16.4215
85	15.6567
86	14.7586
87	13.6965
88	12.6826
89	11.5829
90	10.4452
91	9.28026
92	8.15103
93	7.08304
94	6.08298
95	5.12198
96	4.25893
97	3.47166
98	2.79855
99	2.15763
100	1.66311
101	1.27297
102	0.999277
103	0.781338
104	0.572954
105	0.478857
106	0.372375
107	0.302707
108	0.254584
109	0.214886
110	0.185255
111	0.168573
112	0.153531
113	0.139959
114	0.138771
115	0.132551
116	0.135548
117	0.143634
118	0.158507
119	0.170665
120	0.192832
121	0.199052
122	0.211437
123	0.218053
124	0.222407
125	0.23383
126	0.216583
127	0.210645
128	0.194755
129	0.192436
130	0.188365
131	0.185424
132	0.189156
133	0.177734
134	0.171457
135	0.164784
136	0.173719
137	0.175641
138	0.168516
139	0.182427
140	0.18599
141	0.190853
142	0.189156
143	0.198544
144	0.204029
145	0.207026
146	0.211211
147	0.219919
148	0.227666
149	0.229306
150	0.241408
