1	0.0230385
2	0.0245457
3	0.026627
4	0.0269859
5	0.0262682
6	0.0283495
7	0.0296414
8	0.0324405
9	0.0340912
10	0.0387563
11	0.0417707
12	0.0457181
13	0.0474406
14	0.0505268
15	0.058924
16	0.0666753
17	0.0800247
18	0.0958143
19	0.117992
20	0.157466
21	0.21883
22	0.298639
23	0.386702
24	0.451727
25	0.594049
26	0.756251
27	0.897927
28	1.09558
29	1.28772
30	1.51516
31	1.73865
32	2.00334
33	2.25713
34	2.54844
35	2.81062
36	3.08149
37	3.53357
38	3.87563
39	4.20987
40	4.56571
41	4.91452
42	5.2718
43	5.63711
44	5.97257
45	6.30408
46	6.64678
47	6.97822
48	7.33076
49	7.62043
50	7.92617
51	8.18843
52	8.49431
53	8.74365
54	9.07394
55	9.36518
56	9.60102
57	9.82882
58	10.0299
59	10.2834
60	10.5038
61	10.7353
62	10.9463
63	11.0659
64	11.2827
65	11.4273
66	11.5967
67	11.8082
68	11.8998
69	12.06
70	12.1945
71	12.3999
72	12.5685
73	12.7039
74	12.8857
75	13.1615
76	13.4187
77	13.7292
78	13.9774
79	14.3095
80	14.6446
81	15.021
82	15.4392
83	15.8138
84	16.2019
85	16.5317
86	16.7189
87	16.6532
88	16.5608
89	16.3296
90	15.844
91	15.1094
92	14.2765
93	13.2189
94	12.0839
95	10.9011
96	9.56901
97	8.28137
98	7.04956
99	5.8258
100	4.61739
101	3.7031
102	2.9251
103	2.24902
104	1.62834
105	1.28513
106	0.993741
107	0.776921
108	0.606824
109	0.507636
110	0.426966
111	0.368113
112	0.336606
113	0.293902
114	0.28328
115	0.268208
116	0.278113
117	0.294118
118	0.319237
119	0.355697
120	0.37163
121	0.396176
122	0.418784
123	0.4401
124	0.449215
125	0.470244
126	0.452014
127	0.452229
128	0.428975
129	0.396176
130	0.411678
131	0.404788
132	0.407444
133	0.385267
134	0.361008
135	0.353616
136	0.375649
137	0.385697
138	0.389358
139	0.396319
140	0.414621
141	0.411176
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
