1	0.0108299
2	0.0113832
3	0.0124899
4	0.0128851
5	0.0137547
6	0.0153357
7	0.01581
8	0.0173119
9	0.0166795
10	0.0177072
11	0.0195254
12	0.0188929
13	0.0208692
14	0.0201577
15	0.0218968
16	0.0230035
17	0.0263237
18	0.0301971
19	0.0314619
20	0.0372325
21	0.0529635
22	0.0669553
23	0.0871131
24	0.0998402
25	0.129958
26	0.173594
27	0.215569
28	0.26213
29	0.308453
30	0.382997
31	0.450664
32	0.534852
33	0.627894
34	0.725758
35	0.820934
36	0.937454
37	1.09508
38	1.23508
39	1.38614
40	1.53895
41	1.70527
42	1.86416
43	2.03546
44	2.20383
45	2.37071
46	2.57806
47	2.75687
48	2.93631
49	3.14327
50	3.33299
51	3.53417
52	3.72974
53	3.8827
54	4.06641
55	4.27906
56	4.47715
57	4.64514
58	4.86039
59	5.02987
60	5.21714
61	5.39896
62	5.60109
63	5.77413
64	5.93713
65	6.13033
66	6.30108
67	6.48937
68	6.66115
69	6.83925
70	7.03063
71	7.21624
72	7.42193
73	7.65157
74	7.84611
75	8.13424
76	8.44886
77	8.76206
78	9.10277
79	9.56047
80	10.0205
81	10.5769
82	11.1245
83	11.8538
84	12.3668
85	13.0343
86	13.67
87	14.1859
88	14.5711
89	14.7042
90	14.9226
91	14.6469
92	14.2682
93	13.5419
94	12.794
95	11.7376
96	10.6368
97	9.47138
98	8.23488
99	6.92755
100	5.63508
101	4.56877
102	3.64768
103	2.85987
104	2.03838
105	1.59325
106	1.23105
107	0.945517
108	0.761489
109	0.628606
110	0.525129
111	0.459439
112	0.385685
113	0.342682
114	0.316832
115	0.317939
116	0.317228
117	0.337148
118	0.359598
119	0.406949
120	0.4294
121	0.447423
122	0.47683
123	0.503153
124	0.506157
125	0.530821
126	0.52924
127	0.499438
128	0.480703
129	0.469083
130	0.472403
131	0.476513
132	0.46932
133	0.461257
134	0.429637
135	0.415487
136	0.425684
137	0.43604
138	0.44102
139	0.452956
140	0.466158
141	0.490347
142	0.486948
143	0.514299
144	0.524022
145	0.544654
146	0.554852
147	0.584179
148	0.601491
149	0.622044
150	0.660463
