1	8.68677
2	8.8201
3	8.98043
4	9.1416
5	9.47182
6	9.77589
7	10.15
8	10.5854
9	11.0551
10	11.6321
11	12.1746
12	12.861
13	13.6246
14	14.2958
15	14.9993
16	15.9517
17	17.2011
18	18.6216
19	20.4465
20	22.6608
21	25.2868
22	28.0194
23	30.03
24	31.1788
25	33.7004
26	36.1374
27	37.7832
28	39.7075
29	41.6615
30	43.5542
31	45.4892
32	46.9307
33	48.6403
34	50.2068
35	51.8638
36	53.3155
37	54.9382
38	56.056
39	57.2157
40	58.174
41	59.2969
42	60.1697
43	61.4611
44	62.1432
45	63.0309
46	63.6447
47	64.9523
48	65.4485
49	66.2561
50	67.0408
51	67.6771
52	68.2807
53	68.7727
54	69.3186
55	69.884
56	70.4924
57	70.9689
58	71.2851
59	71.5925
60	72.1539
61	72.4946
62	72.8782
63	73.2026
64	73.5567
65	74.025
66	74.3336
67	74.4768
68	74.8039
69	75.288
70	75.5822
71	75.9709
72	76.1931
73	77.1416
74	77.7039
75	78.4518
76	79.1859
77	80.209
78	81.3155
79	82.4429
80	83.8358
81	86.0286
82	87.7405
83	90.0183
84	92.0812
85	94.1439
86	96.175
87	97.1569
88	97.9794
89	97.7726
90	96.7392
91	94.2246
92	90.4985
93	85.5004
94	78.8329
95	70.5838
96	61.9969
97	56.1249
98	49.3095
99	41.1147
100	32.9373
101	27.8042
102	23.1876
103	19.7689
104	14.986
105	11.9595
106	9.50389
107	7.6691
108	6.49532
109	5.57919
110	4.83098
111	4.33312
112	3.88251
113	3.65073
114	3.54638
115	3.48393
116	3.66733
117	4.087
118	4.72382
119	5.18652
120	5.61069
121	5.8765
122	6.14681
123	6.44047
124	6.65537
125	6.93665
126	6.95324
127	7.01597
128	6.83229
129	6.83032
130	7.04353
131	7.2438
132	7.15267
133	7.02019
134	6.65762
135	6.55607
136	6.83454
137	7.09473
138	7.29753
139	7.62128
140	7.94025
141	8.32504
142	8.54472
143	8.91517
144	9.23555
145	9.69769
146	10.2158
147	10.7663
148	11.2596
149	11.8773
150	12.5108
