1	12.2381
2	12.3485
3	12.7162
4	13.0166
5	13.3451
6	13.7397
7	14.165
8	14.7816
9	15.3396
10	16.2431
11	17.0543
12	18.0433
13	19.1167
14	20.1487
15	21.1975
16	22.5614
17	24.1505
18	26.1706
19	28.9105
20	32.0947
21	35.8386
22	39.5317
23	42.3218
24	44.1411
25	47.7574
26	51.0368
27	53.3763
28	55.965
29	58.4538
30	60.8748
31	63.2615
32	65.2156
33	67.5857
34	69.5564
35	71.4948
36	73.3219
37	75.0458
38	76.3319
39	77.7446
40	78.8675
41	79.7302
42	80.6707
43	81.8034
44	82.5116
45	83.2239
46	83.8005
47	84.583
48	85.0754
49	85.6872
50	86.1902
51	86.307
52	86.5918
53	87.0081
54	87.3278
55	87.4241
56	87.6171
57	87.6436
58	87.8207
59	87.6284
60	87.6808
61	87.527
62	87.4216
63	87.6873
64	87.4814
65	87.5035
66	87.0118
67	86.9062
68	86.8981
69	86.5274
70	86.5122
71	86.3997
72	85.8664
73	86.3165
74	86.5444
75	86.4446
76	86.8791
77	87.3282
78	87.3802
79	87.7468
80	88.4115
81	89.102
82	89.4693
83	90.0294
84	90.2272
85	90.5351
86	89.5381
87	88.3064
88	86.653
89	83.7255
90	80.3836
91	75.9198
92	70.4791
93	64.5327
94	57.5474
95	49.9841
96	42.9762
97	37.4852
98	32.1296
99	26.1885
100	20.4514
101	17.1205
102	14.436
103	12.4053
104	9.45415
105	7.62473
106	6.18102
107	5.07219
108	4.30652
109	3.8134
110	3.33477
111	3.01346
112	2.7485
113	2.64362
114	2.54886
115	2.54909
116	2.6496
117	2.92744
118	3.37755
119	3.76878
120	4.0158
121	4.2389
122	4.45809
123	4.71224
124	4.92338
125	5.0117
126	5.07265
127	4.97996
128	4.83046
129	4.9082
130	5.00227
131	5.07403
132	5.09703
133	4.91924
134	4.68257
135	4.55331
136	4.69637
137	4.93626
138	5.04574
139	5.2256
140	5.49079
141	5.66605
142	6.01565
143	6.12697
144	6.51061
145	6.74337
146	7.04674
147	7.38116
148	7.82598
149	8.20479
150	8.67491
