1	29.7773
2	30.3576
3	30.9381
4	31.6234
5	32.496
6	33.5549
7	34.7541
8	36.2371
9	38.0597
10	40.2044
11	42.4777
12	44.8467
13	47.3889
14	49.839
15	52.6556
16	56.0513
17	60.1134
18	64.8509
19	70.6484
20	77.421
21	84.7681
22	91.1062
23	95.1863
24	97.8336
25	102.173
26	105.792
27	107.946
28	109.942
29	111.692
30	112.794
31	113.349
32	113.44
33	113.554
34	113.394
35	112.466
36	111.719
37	110.247
38	108.721
39	106.832
40	104.694
41	102.646
42	100.486
43	98.2567
44	95.9584
45	93.6061
46	91.4247
47	89.1335
48	86.7171
49	84.4566
50	82.2153
51	79.9502
52	77.7085
53	75.5728
54	73.4729
55	71.239
56	69.1275
57	67.124
58	65.2711
59	63.2236
60	61.4139
61	59.4644
62	57.6821
63	55.9928
64	54.2172
65	52.5895
66	50.8819
67	49.3373
68	47.7863
69	46.2873
70	44.7131
71	43.2467
72	41.8287
73	40.5075
74	39.0503
75	37.6628
76	36.2414
77	34.8405
78	33.2524
79	31.8426
80	30.3101
81	28.7746
82	26.9945
83	25.1782
84	23.2683
85	21.2331
86	19.2492
87	17.1725
88	15.1099
89	13.1464
90	11.2191
91	9.50944
92	7.92476
93	6.51689
94	5.2493
95	4.20907
96	3.34225
97	2.59092
98	2.09807
99	1.53837
100	1.11923
101	0.932805
102	0.795112
103	0.702682
104	0.475507
105	0.392007
106	0.319692
107	0.271396
108	0.229603
109	0.202116
110	0.179312
111	0.168127
112	0.155381
113	0.141681
114	0.137085
115	0.133704
116	0.146883
117	0.165699
118	0.180526
119	0.196827
120	0.201596
121	0.206712
122	0.218591
123	0.227608
124	0.23758
125	0.241135
126	0.23099
127	0.225181
128	0.20203
129	0.187376
130	0.197694
131	0.203937
132	0.208619
133	0.18937
134	0.178532
135	0.180179
136	0.185642
137	0.191018
138	0.200729
139	0.198301
140	0.206105
141	0.216597
142	0.221452
143	0.233505
144	0.234545
145	0.239921
146	0.23758
147	0.252407
148	0.261511
149	0.270616
150	0.287697
