1	3.88636
2	4.02866
3	4.17283
4	4.37811
5	4.65332
6	4.97271
7	5.37934
8	5.88807
9	6.55056
10	7.34281
11	8.30541
12	9.36903
13	10.5139
14	11.7937
15	13.3427
16	15.2567
17	17.5641
18	20.4209
19	23.8845
20	27.9564
21	32.2955
22	36.0522
23	38.3454
24	39.8925
25	42.5513
26	44.6854
27	45.8619
28	47.0133
29	47.7801
30	48.4704
31	48.6892
32	48.7039
33	48.5837
34	48.3999
35	47.9112
36	47.2178
37	47.7736
38	46.9835
39	46.0015
40	44.9259
41	43.8271
42	42.8521
43	41.6271
44	40.4759
45	39.2665
46	38.0627
47	36.8716
48	35.7067
49	34.5426
50	33.4239
51	32.2743
52	31.1551
53	30.1126
54	29.1224
55	28.0329
56	27.0923
57	26.0914
58	25.1765
59	24.2453
60	23.3833
61	22.4252
62	21.6076
63	20.8909
64	20.0895
65	19.3132
66	18.6061
67	17.8586
68	17.2062
69	16.5148
70	15.9088
71	15.2703
72	14.6378
73	14.0009
74	13.3732
75	12.8333
76	12.2446
77	11.6094
78	10.9968
79	10.3798
80	9.6834
81	9.06951
82	8.43615
83	7.71726
84	7.00876
85	6.31753
86	5.61985
87	4.98255
88	4.31985
89	3.75567
90	3.21284
91	2.73767
92	2.31042
93	1.91447
94	1.56708
95	1.28174
96	1.01736
97	0.8046
98	0.633711
99	0.486441
100	0.365888
101	0.278451
102	0.219454
103	0.17517
104	0.134625
105	0.11696
106	0.0966878
107	0.0791216
108	0.0649998
109	0.0595381
110	0.0485653
111	0.0466955
112	0.0427591
113	0.0423163
114	0.0375926
115	0.0379371
116	0.0399545
117	0.0425623
118	0.0478273
119	0.0507304
120	0.0564873
121	0.0578651
122	0.0579143
123	0.0651474
124	0.0639665
125	0.0619491
126	0.0583571
127	0.0591936
128	0.053043
129	0.0521573
130	0.0505335
131	0.0520589
132	0.0524525
133	0.0490574
134	0.0440877
135	0.0471384
136	0.0454654
137	0.0476304
138	0.0474828
139	0.049205
140	0.0516653
141	0.0532398
142	0.054716
143	0.0537811
144	0.0522557
145	0.0579143
146	0.0574222
147	0.0604237
148	0.060965
149	0.0613094
150	0.0642617
